zurich_city_01_c/left/000007.npz,199,218,274,263,car
zurich_city_01_c/left/000007.npz,580,201,604,274,pedestrian
zurich_city_01_c/left/000007.npz,294,215,315,237,car
zurich_city_01_c/left/000007.npz,107,214,135,227,car
zurich_city_01_c/left/000008.npz,147,214,214,256,car
zurich_city_01_c/left/000008.npz,304,224,369,274,car
zurich_city_01_c/left/000008.npz,204,219,275,266,car
zurich_city_01_c/left/000008.npz,494,203,614,242,bus
zurich_city_01_c/left/000008.npz,0,228,219,343,car
zurich_city_01_c/left/000008.npz,589,200,611,273,pedestrian
zurich_city_01_c/left/000008.npz,105,214,135,228,car
zurich_city_01_c/left/000009.npz,11,217,137,277,car
zurich_city_01_c/left/000009.npz,0,228,220,342,car
zurich_city_01_c/left/000009.npz,304,225,368,274,car
zurich_city_01_c/left/000009.npz,494,203,617,244,bus
zurich_city_01_c/left/000009.npz,207,218,277,266,car
zurich_city_01_c/left/000009.npz,149,215,214,257,car
zurich_city_01_c/left/000009.npz,592,199,618,277,pedestrian
zurich_city_01_c/left/000009.npz,103,215,135,228,car
zurich_city_01_c/left/000010.npz,302,224,368,277,car
zurich_city_01_c/left/000010.npz,8,217,128,276,car
zurich_city_01_c/left/000010.npz,498,205,627,242,bus
zurich_city_01_c/left/000010.npz,206,218,279,265,car
zurich_city_01_c/left/000010.npz,0,229,221,343,car
zurich_city_01_c/left/000010.npz,600,199,622,276,pedestrian
zurich_city_01_c/left/000010.npz,148,214,213,256,car
zurich_city_01_c/left/000010.npz,104,214,133,228,car
zurich_city_01_c/left/000011.npz,208,219,280,267,car
zurich_city_01_c/left/000011.npz,304,225,368,274,car
zurich_city_01_c/left/000011.npz,145,214,215,256,car
zurich_city_01_c/left/000011.npz,2,217,127,281,car
zurich_city_01_c/left/000011.npz,497,206,626,242,bus
zurich_city_01_c/left/000011.npz,1,229,221,339,car
zurich_city_01_c/left/000011.npz,606,199,627,281,pedestrian
zurich_city_01_c/left/000011.npz,102,216,133,228,car
zurich_city_01_c/left/000012.npz,304,225,368,276,car
zurich_city_01_c/left/000012.npz,498,205,633,246,bus
zurich_city_01_c/left/000012.npz,211,219,280,263,car
zurich_city_01_c/left/000012.npz,0,230,222,339,car
zurich_city_01_c/left/000012.npz,147,215,215,257,car
zurich_city_01_c/left/000012.npz,612,196,632,287,pedestrian
zurich_city_01_c/left/000012.npz,0,217,129,281,car
zurich_city_01_c/left/000012.npz,102,215,133,228,car
zurich_city_01_c/left/000013.npz,213,220,280,265,car
zurich_city_01_c/left/000013.npz,147,215,211,257,car
zurich_city_01_c/left/000013.npz,303,224,367,275,car
zurich_city_01_c/left/000013.npz,0,220,127,284,car
zurich_city_01_c/left/000013.npz,504,205,636,243,bus
zurich_city_01_c/left/000013.npz,0,229,224,336,car
zurich_city_01_c/left/000013.npz,620,199,639,284,pedestrian
zurich_city_01_c/left/000013.npz,100,217,132,229,car
zurich_city_01_c/left/000014.npz,0,219,129,281,car
zurich_city_01_c/left/000014.npz,508,205,639,243,bus
zurich_city_01_c/left/000014.npz,0,230,224,334,car
zurich_city_01_c/left/000014.npz,304,226,366,272,car
zurich_city_01_c/left/000014.npz,148,215,212,255,car
zurich_city_01_c/left/000014.npz,215,221,280,264,car
zurich_city_01_c/left/000014.npz,628,197,639,281,pedestrian
zurich_city_01_c/left/000014.npz,101,217,132,229,car
zurich_city_01_c/left/000015.npz,216,220,280,262,car
zurich_city_01_c/left/000015.npz,0,228,226,340,car
zurich_city_01_c/left/000015.npz,304,225,367,277,car
zurich_city_01_c/left/000015.npz,509,204,637,243,bus
zurich_city_01_c/left/000015.npz,1,219,121,288,car
zurich_city_01_c/left/000015.npz,148,217,211,256,car
zurich_city_01_c/left/000015.npz,101,217,132,229,car
zurich_city_01_c/left/000016.npz,303,225,366,274,car
zurich_city_01_c/left/000016.npz,0,229,227,342,car
zurich_city_01_c/left/000016.npz,216,220,280,261,car
zurich_city_01_c/left/000016.npz,510,205,639,245,bus
zurich_city_01_c/left/000016.npz,0,220,117,284,car
zurich_city_01_c/left/000016.npz,148,216,211,252,car
zurich_city_01_c/left/000016.npz,100,217,131,229,car
zurich_city_01_c/left/000017.npz,217,220,279,264,car
zurich_city_01_c/left/000017.npz,304,223,366,271,car
zurich_city_01_c/left/000017.npz,0,228,227,341,car
zurich_city_01_c/left/000017.npz,0,219,119,286,car
zurich_city_01_c/left/000017.npz,147,216,213,253,car
zurich_city_01_c/left/000017.npz,512,204,639,243,bus
zurich_city_01_c/left/000017.npz,100,217,129,228,car
zurich_city_01_c/left/000018.npz,218,219,278,262,car
zurich_city_01_c/left/000018.npz,512,204,639,243,bus
zurich_city_01_c/left/000018.npz,304,223,365,271,car
zurich_city_01_c/left/000018.npz,3,228,227,340,car
zurich_city_01_c/left/000018.npz,0,219,116,289,car
zurich_city_01_c/left/000018.npz,147,215,210,255,car
zurich_city_01_c/left/000018.npz,99,216,128,227,car
zurich_city_01_c/left/000019.npz,515,203,639,241,bus
zurich_city_01_c/left/000019.npz,219,219,277,262,car
zurich_city_01_c/left/000019.npz,10,227,227,341,car
zurich_city_01_c/left/000019.npz,0,218,119,286,car
zurich_city_01_c/left/000019.npz,148,214,211,250,car
zurich_city_01_c/left/000019.npz,305,223,367,272,car
zurich_city_01_c/left/000019.npz,99,215,128,228,car
zurich_city_01_c/left/000020.npz,218,217,278,262,car
zurich_city_01_c/left/000020.npz,516,202,639,243,bus
zurich_city_01_c/left/000020.npz,10,226,229,332,car
zurich_city_01_c/left/000020.npz,0,217,121,288,car
zurich_city_01_c/left/000020.npz,149,214,212,252,car
zurich_city_01_c/left/000020.npz,305,222,367,274,car
zurich_city_01_c/left/000020.npz,99,215,128,227,car
zurich_city_01_c/left/000021.npz,520,199,639,244,bus
zurich_city_01_c/left/000021.npz,11,227,227,334,car
zurich_city_01_c/left/000021.npz,219,217,279,258,car
zurich_city_01_c/left/000021.npz,306,223,368,272,car
zurich_city_01_c/left/000021.npz,0,214,110,291,car
zurich_city_01_c/left/000021.npz,144,214,212,253,car
zurich_city_01_c/left/000021.npz,99,215,127,227,car
zurich_city_01_c/left/000022.npz,11,227,230,333,car
zurich_city_01_c/left/000022.npz,222,219,279,259,car
zurich_city_01_c/left/000022.npz,522,199,639,245,bus
zurich_city_01_c/left/000022.npz,307,221,368,270,car
zurich_city_01_c/left/000022.npz,0,215,109,291,car
zurich_city_01_c/left/000022.npz,148,213,210,253,car
zurich_city_01_c/left/000022.npz,96,215,125,227,car
zurich_city_01_c/left/000023.npz,523,199,639,245,bus
zurich_city_01_c/left/000023.npz,13,226,231,332,car
zurich_city_01_c/left/000023.npz,220,218,278,258,car
zurich_city_01_c/left/000023.npz,305,223,369,274,car
zurich_city_01_c/left/000023.npz,144,214,212,251,car
zurich_city_01_c/left/000023.npz,0,215,111,296,car
zurich_city_01_c/left/000023.npz,96,215,124,227,car
zurich_city_01_c/left/000024.npz,307,222,371,274,car
zurich_city_01_c/left/000024.npz,524,199,639,242,bus
zurich_city_01_c/left/000024.npz,17,226,233,334,car
zurich_city_01_c/left/000024.npz,222,216,279,260,car
zurich_city_01_c/left/000024.npz,145,215,213,252,car
zurich_city_01_c/left/000024.npz,1,219,104,297,car
zurich_city_01_c/left/000025.npz,225,217,280,259,car
zurich_city_01_c/left/000025.npz,20,227,231,331,car
zurich_city_01_c/left/000025.npz,310,223,372,271,car
zurich_city_01_c/left/000025.npz,528,199,639,242,bus
zurich_city_01_c/left/000025.npz,146,214,211,252,car
zurich_city_01_c/left/000025.npz,0,218,105,298,car
zurich_city_01_c/left/000025.npz,95,215,125,227,car
zurich_city_01_c/left/000026.npz,225,217,281,258,car
zurich_city_01_c/left/000026.npz,530,199,639,242,bus
zurich_city_01_c/left/000026.npz,24,228,233,334,car
zurich_city_01_c/left/000026.npz,309,224,372,272,car
zurich_city_01_c/left/000026.npz,147,215,211,253,car
zurich_city_01_c/left/000026.npz,0,220,106,297,car
zurich_city_01_c/left/000026.npz,94,216,124,227,car
zurich_city_01_c/left/000027.npz,529,200,639,243,bus
zurich_city_01_c/left/000027.npz,24,227,233,331,car
zurich_city_01_c/left/000027.npz,309,224,372,273,car
zurich_city_01_c/left/000027.npz,225,217,280,258,car
zurich_city_01_c/left/000027.npz,146,216,212,254,car
zurich_city_01_c/left/000027.npz,0,219,107,299,car
zurich_city_01_c/left/000027.npz,93,217,126,230,car
zurich_city_01_c/left/000027.npz,305,220,332,245,car
zurich_city_01_c/left/000028.npz,26,226,235,330,car
zurich_city_01_c/left/000028.npz,224,218,280,261,car
zurich_city_01_c/left/000028.npz,308,222,374,278,car
zurich_city_01_c/left/000028.npz,534,202,639,244,bus
zurich_city_01_c/left/000028.npz,148,216,211,253,car
zurich_city_01_c/left/000028.npz,0,218,108,297,car
zurich_city_01_c/left/000028.npz,92,217,124,230,car
zurich_city_01_c/left/000028.npz,306,220,333,245,car
zurich_city_01_c/left/000029.npz,536,202,639,244,bus
zurich_city_01_c/left/000029.npz,30,228,238,333,car
zurich_city_01_c/left/000029.npz,226,218,281,259,car
zurich_city_01_c/left/000029.npz,309,223,375,279,car
zurich_city_01_c/left/000029.npz,148,216,210,253,car
zurich_city_01_c/left/000029.npz,0,218,110,297,car
zurich_city_01_c/left/000029.npz,92,218,122,230,car
zurich_city_01_c/left/000029.npz,306,220,335,247,car
zurich_city_01_c/left/000030.npz,536,201,639,248,bus
zurich_city_01_c/left/000030.npz,30,227,236,334,car
zurich_city_01_c/left/000030.npz,225,219,279,259,car
zurich_city_01_c/left/000030.npz,312,222,374,275,car
zurich_city_01_c/left/000030.npz,0,219,105,304,car
zurich_city_01_c/left/000030.npz,144,216,211,254,car
zurich_city_01_c/left/000030.npz,92,217,124,230,car
zurich_city_01_c/left/000030.npz,307,220,336,247,car
zurich_city_01_c/left/000031.npz,311,225,375,273,car
zurich_city_01_c/left/000031.npz,540,201,639,243,bus
zurich_city_01_c/left/000031.npz,32,227,237,332,car
zurich_city_01_c/left/000031.npz,227,219,281,262,car
zurich_city_01_c/left/000031.npz,0,219,100,303,car
zurich_city_01_c/left/000031.npz,144,215,210,254,car
zurich_city_01_c/left/000031.npz,91,217,123,229,car
zurich_city_01_c/left/000031.npz,307,219,336,246,car
zurich_city_01_c/left/000032.npz,541,201,639,247,bus
zurich_city_01_c/left/000032.npz,34,225,237,332,car
zurich_city_01_c/left/000032.npz,313,223,376,273,car
zurich_city_01_c/left/000032.npz,227,217,281,261,car
zurich_city_01_c/left/000032.npz,0,218,95,304,car
zurich_city_01_c/left/000032.npz,148,215,209,251,car
zurich_city_01_c/left/000032.npz,92,216,124,228,car
zurich_city_01_c/left/000032.npz,307,219,335,245,car
zurich_city_01_c/left/000033.npz,312,223,376,272,car
zurich_city_01_c/left/000033.npz,544,200,639,244,bus
zurich_city_01_c/left/000033.npz,32,225,237,331,car
zurich_city_01_c/left/000033.npz,226,218,278,256,car
zurich_city_01_c/left/000033.npz,0,219,97,305,car
zurich_city_01_c/left/000033.npz,149,215,205,250,car
zurich_city_01_c/left/000033.npz,95,217,124,230,car
zurich_city_01_c/left/000033.npz,307,219,335,245,car
zurich_city_01_c/left/000034.npz,548,197,639,245,bus
zurich_city_01_c/left/000034.npz,37,227,237,331,car
zurich_city_01_c/left/000034.npz,226,218,278,256,car
zurich_city_01_c/left/000034.npz,313,223,378,269,car
zurich_city_01_c/left/000034.npz,0,219,94,306,car
zurich_city_01_c/left/000034.npz,147,214,204,251,car
zurich_city_01_c/left/000034.npz,92,217,126,230,car
zurich_city_01_c/left/000034.npz,307,218,335,245,car
zurich_city_01_c/left/000035.npz,226,217,280,255,car
zurich_city_01_c/left/000035.npz,316,222,378,270,car
zurich_city_01_c/left/000035.npz,549,198,639,243,bus
zurich_city_01_c/left/000035.npz,38,226,238,326,car
zurich_city_01_c/left/000035.npz,1,220,90,307,car
zurich_city_01_c/left/000035.npz,144,215,205,251,car
zurich_city_01_c/left/000035.npz,90,217,126,231,car
zurich_city_01_c/left/000035.npz,307,218,335,245,car
zurich_city_01_c/left/000036.npz,553,199,639,245,bus
zurich_city_01_c/left/000036.npz,40,226,240,326,car
zurich_city_01_c/left/000036.npz,228,217,280,257,car
zurich_city_01_c/left/000036.npz,314,222,379,274,car
zurich_city_01_c/left/000036.npz,0,219,88,311,car
zurich_city_01_c/left/000036.npz,143,215,202,251,car
zurich_city_01_c/left/000036.npz,91,217,125,230,car
zurich_city_01_c/left/000036.npz,307,218,336,245,car
zurich_city_01_c/left/000037.npz,553,200,639,244,bus
zurich_city_01_c/left/000037.npz,40,224,240,331,car
zurich_city_01_c/left/000037.npz,228,217,280,259,car
zurich_city_01_c/left/000037.npz,315,221,380,275,car
zurich_city_01_c/left/000037.npz,0,218,84,310,car
zurich_city_01_c/left/000037.npz,141,214,200,250,car
zurich_city_01_c/left/000037.npz,191,213,216,231,car
zurich_city_01_c/left/000037.npz,86,217,124,232,car
zurich_city_01_c/left/000037.npz,307,218,335,245,car
zurich_city_01_c/left/000038.npz,559,200,639,247,bus
zurich_city_01_c/left/000038.npz,43,227,240,328,car
zurich_city_01_c/left/000038.npz,229,217,279,259,car
zurich_city_01_c/left/000038.npz,315,223,381,275,car
zurich_city_01_c/left/000038.npz,0,221,82,310,car
zurich_city_01_c/left/000038.npz,141,214,198,251,car
zurich_city_01_c/left/000038.npz,191,214,215,232,car
zurich_city_01_c/left/000038.npz,85,218,124,233,car
zurich_city_01_c/left/000038.npz,306,219,334,245,car
zurich_city_01_c/left/000039.npz,317,223,382,275,car
zurich_city_01_c/left/000039.npz,557,200,639,246,bus
zurich_city_01_c/left/000039.npz,43,229,240,332,car
zurich_city_01_c/left/000039.npz,228,218,278,256,car
zurich_city_01_c/left/000039.npz,0,219,79,299,car
zurich_city_01_c/left/000039.npz,140,216,200,252,car
zurich_city_01_c/left/000039.npz,191,214,215,232,car
zurich_city_01_c/left/000039.npz,84,218,123,233,car
zurich_city_01_c/left/000039.npz,306,219,334,245,car
zurich_city_01_c/left/000040.npz,562,199,639,247,bus
zurich_city_01_c/left/000040.npz,228,219,280,257,car
zurich_city_01_c/left/000040.npz,317,224,384,276,car
zurich_city_01_c/left/000040.npz,44,230,239,328,car
zurich_city_01_c/left/000040.npz,0,220,78,300,car
zurich_city_01_c/left/000040.npz,139,215,199,253,car
zurich_city_01_c/left/000040.npz,307,221,333,246,car
zurich_city_01_c/left/000040.npz,189,214,217,233,car
zurich_city_01_c/left/000040.npz,83,219,122,234,car
zurich_city_01_c/left/000041.npz,225,217,279,259,car
zurich_city_01_c/left/000041.npz,565,199,639,249,bus
zurich_city_01_c/left/000041.npz,43,231,242,334,car
zurich_city_01_c/left/000041.npz,315,221,385,276,car
zurich_city_01_c/left/000041.npz,0,220,75,300,car
zurich_city_01_c/left/000041.npz,139,216,194,252,car
zurich_city_01_c/left/000041.npz,308,221,333,245,car
zurich_city_01_c/left/000041.npz,188,214,216,234,car
zurich_city_01_c/left/000041.npz,83,219,122,234,car
zurich_city_01_c/left/000042.npz,569,197,639,248,bus
zurich_city_01_c/left/000042.npz,48,227,241,329,car
zurich_city_01_c/left/000042.npz,227,220,278,261,car
zurich_city_01_c/left/000042.npz,320,225,385,274,car
zurich_city_01_c/left/000042.npz,0,222,75,304,car
zurich_city_01_c/left/000042.npz,139,214,188,252,car
zurich_city_01_c/left/000042.npz,308,220,336,244,car
zurich_city_01_c/left/000042.npz,188,215,215,233,car
zurich_city_01_c/left/000042.npz,82,220,121,235,car
zurich_city_01_c/left/000043.npz,227,219,278,256,car
zurich_city_01_c/left/000043.npz,320,223,384,276,car
zurich_city_01_c/left/000043.npz,573,197,639,247,bus
zurich_city_01_c/left/000043.npz,50,228,241,325,car
zurich_city_01_c/left/000043.npz,0,221,69,305,car
zurich_city_01_c/left/000043.npz,557,219,639,242,car
zurich_city_01_c/left/000043.npz,136,217,188,252,car
zurich_city_01_c/left/000043.npz,308,219,335,246,car
zurich_city_01_c/left/000043.npz,185,214,216,233,car
zurich_city_01_c/left/000043.npz,81,220,120,236,car
zurich_city_01_c/left/000044.npz,573,197,639,246,bus
zurich_city_01_c/left/000044.npz,49,230,241,333,car
zurich_city_01_c/left/000044.npz,227,218,278,257,car
zurich_city_01_c/left/000044.npz,318,223,385,276,car
zurich_city_01_c/left/000044.npz,0,222,70,306,car
zurich_city_01_c/left/000044.npz,559,217,639,242,car
zurich_city_01_c/left/000044.npz,308,219,336,246,car
zurich_city_01_c/left/000044.npz,186,214,215,233,car
zurich_city_01_c/left/000044.npz,80,220,120,236,car
zurich_city_01_c/left/000045.npz,227,218,278,258,car
zurich_city_01_c/left/000045.npz,319,223,388,274,car
zurich_city_01_c/left/000045.npz,53,228,242,327,car
zurich_city_01_c/left/000045.npz,0,226,65,302,car
zurich_city_01_c/left/000045.npz,575,196,639,246,bus
zurich_city_01_c/left/000045.npz,562,219,639,241,car
zurich_city_01_c/left/000045.npz,308,219,337,246,car
zurich_city_01_c/left/000045.npz,186,213,215,232,car
zurich_city_01_c/left/000045.npz,79,220,119,236,car
zurich_city_01_c/left/000046.npz,227,218,277,256,car
zurich_city_01_c/left/000046.npz,320,222,386,275,car
zurich_city_01_c/left/000046.npz,577,194,639,246,bus
zurich_city_01_c/left/000046.npz,54,228,243,323,car
zurich_city_01_c/left/000046.npz,0,228,61,302,car
zurich_city_01_c/left/000046.npz,186,214,215,231,car
zurich_city_01_c/left/000046.npz,78,220,118,236,car
zurich_city_01_c/left/000046.npz,307,218,337,245,car
zurich_city_01_c/left/000047.npz,320,222,387,273,car
zurich_city_01_c/left/000047.npz,55,230,242,330,car
zurich_city_01_c/left/000047.npz,226,216,278,256,car
zurich_city_01_c/left/000047.npz,0,226,57,306,car
zurich_city_01_c/left/000047.npz,580,194,639,245,bus
zurich_city_01_c/left/000047.npz,187,214,214,230,car
zurich_city_01_c/left/000047.npz,77,219,116,235,car
zurich_city_01_c/left/000047.npz,307,217,337,244,car
zurich_city_01_c/left/000048.npz,587,194,639,246,bus
zurich_city_01_c/left/000048.npz,226,217,278,257,car
zurich_city_01_c/left/000048.npz,319,222,389,275,car
zurich_city_01_c/left/000048.npz,57,227,244,328,car
zurich_city_01_c/left/000048.npz,0,229,56,307,car
zurich_city_01_c/left/000048.npz,185,213,213,232,car
zurich_city_01_c/left/000048.npz,76,219,115,234,car
zurich_city_01_c/left/000048.npz,307,217,338,245,car
zurich_city_01_c/left/000049.npz,320,222,388,275,car
zurich_city_01_c/left/000049.npz,592,191,639,248,bus
zurich_city_01_c/left/000049.npz,60,227,243,324,car
zurich_city_01_c/left/000049.npz,226,216,277,257,car
zurich_city_01_c/left/000049.npz,0,233,50,308,car
zurich_city_01_c/left/000049.npz,184,212,213,230,car
zurich_city_01_c/left/000049.npz,75,218,115,234,car
zurich_city_01_c/left/000049.npz,307,216,338,244,car
zurich_city_01_c/left/000050.npz,591,192,639,247,bus
zurich_city_01_c/left/000050.npz,60,228,245,328,car
zurich_city_01_c/left/000050.npz,323,222,389,272,car
zurich_city_01_c/left/000050.npz,225,217,276,257,car
zurich_city_01_c/left/000050.npz,0,235,50,305,car
zurich_city_01_c/left/000050.npz,184,214,213,230,car
zurich_city_01_c/left/000050.npz,74,219,114,235,car
zurich_city_01_c/left/000050.npz,307,216,339,244,car
zurich_city_01_c/left/000051.npz,227,217,277,258,car
zurich_city_01_c/left/000051.npz,321,221,390,273,car
zurich_city_01_c/left/000051.npz,595,192,639,250,bus
zurich_city_01_c/left/000051.npz,62,228,245,325,car
zurich_city_01_c/left/000051.npz,0,236,47,308,car
zurich_city_01_c/left/000051.npz,183,214,212,230,car
zurich_city_01_c/left/000051.npz,73,219,115,235,car
zurich_city_01_c/left/000051.npz,307,216,340,244,car
zurich_city_01_c/left/000052.npz,600,189,639,249,bus
zurich_city_01_c/left/000052.npz,226,217,276,257,car
zurich_city_01_c/left/000052.npz,323,221,391,275,car
zurich_city_01_c/left/000052.npz,64,228,244,326,car
zurich_city_01_c/left/000052.npz,0,240,46,308,car
zurich_city_01_c/left/000052.npz,581,215,639,240,car
zurich_city_01_c/left/000052.npz,184,213,212,232,car
zurich_city_01_c/left/000052.npz,73,219,113,234,car
zurich_city_01_c/left/000052.npz,307,216,340,244,car
zurich_city_01_c/left/000053.npz,323,221,393,273,car
zurich_city_01_c/left/000053.npz,601,191,639,248,bus
zurich_city_01_c/left/000053.npz,68,228,245,322,car
zurich_city_01_c/left/000053.npz,226,217,276,258,car
zurich_city_01_c/left/000053.npz,0,243,43,311,car
zurich_city_01_c/left/000053.npz,582,216,639,239,car
zurich_city_01_c/left/000053.npz,118,216,170,256,car
zurich_city_01_c/left/000053.npz,183,213,212,232,car
zurich_city_01_c/left/000053.npz,72,220,113,235,car
zurich_city_01_c/left/000053.npz,307,216,340,244,car
zurich_city_01_c/left/000054.npz,604,195,639,250,bus
zurich_city_01_c/left/000054.npz,68,229,245,326,car
zurich_city_01_c/left/000054.npz,226,218,275,259,car
zurich_city_01_c/left/000054.npz,323,220,394,277,car
zurich_city_01_c/left/000054.npz,0,244,41,313,car
zurich_city_01_c/left/000054.npz,587,215,639,240,car
zurich_city_01_c/left/000054.npz,114,214,170,257,car
zurich_city_01_c/left/000054.npz,183,214,211,231,car
zurich_city_01_c/left/000054.npz,262,216,283,239,car
zurich_city_01_c/left/000054.npz,70,220,111,235,car
zurich_city_01_c/left/000054.npz,307,216,340,244,car
zurich_city_01_c/left/000055.npz,225,219,275,259,car
zurich_city_01_c/left/000055.npz,322,221,393,276,car
zurich_city_01_c/left/000055.npz,72,229,244,325,car
zurich_city_01_c/left/000055.npz,607,195,639,250,bus
zurich_city_01_c/left/000055.npz,0,244,38,315,car
zurich_city_01_c/left/000055.npz,589,216,639,242,car
zurich_city_01_c/left/000055.npz,111,215,167,257,car
zurich_city_01_c/left/000055.npz,184,214,212,232,car
zurich_city_01_c/left/000055.npz,260,217,283,239,car
zurich_city_01_c/left/000055.npz,69,220,111,236,car
zurich_city_01_c/left/000055.npz,307,216,341,245,car
zurich_city_01_c/left/000056.npz,73,229,246,323,car
zurich_city_01_c/left/000056.npz,223,220,277,259,car
zurich_city_01_c/left/000056.npz,325,222,395,282,car
zurich_city_01_c/left/000056.npz,0,247,35,318,car
zurich_city_01_c/left/000056.npz,592,217,639,241,car
zurich_city_01_c/left/000056.npz,105,217,161,261,car
zurich_city_01_c/left/000056.npz,184,214,210,232,car
zurich_city_01_c/left/000056.npz,67,221,109,237,car
zurich_city_01_c/left/000056.npz,610,191,639,245,bus
zurich_city_01_c/left/000056.npz,307,217,341,246,car
zurich_city_01_c/left/000057.npz,223,218,277,259,car
zurich_city_01_c/left/000057.npz,325,223,395,281,car
zurich_city_01_c/left/000057.npz,74,238,246,316,car
zurich_city_01_c/left/000057.npz,0,251,32,319,car
zurich_city_01_c/left/000057.npz,595,217,639,242,car
zurich_city_01_c/left/000057.npz,104,218,158,262,car
zurich_city_01_c/left/000057.npz,182,215,208,233,car
zurich_city_01_c/left/000057.npz,216,217,240,235,car
zurich_city_01_c/left/000057.npz,66,221,109,237,car
zurich_city_01_c/left/000057.npz,614,190,639,244,bus
zurich_city_01_c/left/000057.npz,307,218,339,246,car
zurich_city_01_c/left/000058.npz,226,218,276,258,car
zurich_city_01_c/left/000058.npz,323,222,395,278,car
zurich_city_01_c/left/000058.npz,78,229,245,319,car
zurich_city_01_c/left/000058.npz,0,251,30,319,car
zurich_city_01_c/left/000058.npz,599,216,639,240,car
zurich_city_01_c/left/000058.npz,100,216,155,260,car
zurich_city_01_c/left/000058.npz,182,214,209,232,car
zurich_city_01_c/left/000058.npz,64,221,107,237,car
zurich_city_01_c/left/000058.npz,617,189,639,244,bus
zurich_city_01_c/left/000058.npz,307,217,337,244,car
zurich_city_01_c/left/000059.npz,224,218,275,257,car
zurich_city_01_c/left/000059.npz,324,221,397,275,car
zurich_city_01_c/left/000059.npz,82,228,245,317,car
zurich_city_01_c/left/000059.npz,0,254,24,320,car
zurich_city_01_c/left/000059.npz,602,215,639,239,car
zurich_city_01_c/left/000059.npz,96,215,152,262,car
zurich_city_01_c/left/000059.npz,178,213,208,232,car
zurich_city_01_c/left/000059.npz,63,220,107,236,car
zurich_city_01_c/left/000059.npz,623,188,639,244,bus
zurich_city_01_c/left/000059.npz,307,216,337,243,car
zurich_city_01_c/left/000060.npz,226,217,275,257,car
zurich_city_01_c/left/000060.npz,326,222,397,282,car
zurich_city_01_c/left/000060.npz,79,228,246,315,car
zurich_city_01_c/left/000060.npz,604,216,639,240,car
zurich_city_01_c/left/000060.npz,92,214,148,260,car
zurich_city_01_c/left/000060.npz,178,213,209,233,car
zurich_city_01_c/left/000060.npz,260,215,282,236,car
zurich_city_01_c/left/000060.npz,61,220,105,236,car
zurich_city_01_c/left/000060.npz,629,187,639,244,bus
zurich_city_01_c/left/000060.npz,307,215,337,242,car
zurich_city_01_c/left/000061.npz,222,217,276,256,car
zurich_city_01_c/left/000061.npz,327,221,398,280,car
zurich_city_01_c/left/000061.npz,83,228,248,316,car
zurich_city_01_c/left/000061.npz,608,215,639,239,car
zurich_city_01_c/left/000061.npz,87,214,150,263,car
zurich_city_01_c/left/000061.npz,176,213,208,232,car
zurich_city_01_c/left/000061.npz,260,215,284,236,car
zurich_city_01_c/left/000061.npz,60,219,104,236,car
